description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;264,517,284,534;2;;0;226.17;268.58;82.5;3.17;6.07
;;;;286,517,324,534;2;;0;236.02;268.58;82.5;6.03;6.07
;;;;327,517,367,534;2;;0;249.35;268.58;82.5;6.35;6.07
;;;;369,517,389,534;2;;0;259.51;268.58;82.5;3.17;6.07
;;;;264,535,289,564;2;;0;226.97;268.58;65.36;3.97;10.36
;;;;364,535,389,564;2;;0;258.71;268.58;65.36;3.97;10.36
;;;;264,565,289,593;2;;0;226.97;268.58;44.29;3.97;10
;;;;364,565,389,593;2;;0;258.71;268.58;44.29;3.97;10
;;;;264,594,289,622;2;;0;226.97;268.58;23.57;3.97;10
;;;;364,594,389,622;2;;0;258.71;268.58;23.57;3.97;10
;;;;302,659,315,676;0;;270;231.57;261.5;11.62;7.5;9.6
;;;;302,583,315,659;0;;270;231.57;261.5;60.1;7.5;37.88
;;;;339,583,352,659;0;;90;254.11;261.5;61.11;7.5;37.88
;;;;339,659,352,679;0;;90;254.11;261.5;12.63;7.5;9.6
;;;;264,503,389,516;0;;0;242.84;268.58;93.93;19.84;4.64
;;;;264,623,289,638;0;;0;226.97;268.58;7.5;3.97;5.36
;;;;364,623,389,638;0;;0;258.71;268.58;7.5;3.97;5.36
