description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;19,140,77,149;0;;90;277.59;99.21;30;1.56;29
;;;;79,140,102,219;0;;90;277.59;111.33;72.5;13.67;11.5
;;;;104,140,115,219;0;;90;277.59;111.33;91.5;13.67;5.5
;;;;19,150,77,157;0;;90;277.59;102.33;30;1.21;29
;;;;19,202,77,209;0;;90;277.59;120.33;30;1.21;29
;;;;19,210,77,219;0;;90;277.59;123.44;30;1.56;29
