description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;175,98,194,120;2;;90;361.39;634.49;12.22;1.49;7.04
;;;;196,98,217,120;2;;90;361.39;634.49;28.52;1.49;7.78
;;;;219,98,238,120;2;;90;361.39;634.49;44.81;1.49;7.04
;;;;240,98,260,120;2;;90;361.39;634.49;60.74;1.49;7.41
;;;;262,98,282,123;2;;90;361.39;634.69;77.04;1.69;7.41
;;;;284,98,300,174;2;;90;361.39;638.15;91.85;5.15;5.93
;;;;326,98,346,118;2;;270;369.61;634.36;91.37;1.36;7.19
;;;;348,98,368,121;2;;270;369.61;634.56;75.54;1.56;7.19
;;;;370,98,389,121;2;;270;369.61;634.56;60.07;1.56;6.83
;;;;391,98,412,121;2;;270;369.61;634.56;44.24;1.56;7.55
;;;;414,98,433,121;2;;270;369.61;634.56;28.42;1.56;6.83
;;;;326,119,346,156;2;;270;369.61;638.36;91.37;2.51;7.19
;;;;262,124,282,215;2;;90;361.39;642.69;77.04;6.17;7.41
;;;;326,157,346,195;2;;270;369.61;643.58;91.37;2.58;7.19
;;;;284,175,300,215;2;;90;361.39;646.15;91.85;2.71;5.93
;;;;175,192,194,215;2;;90;361.39;647.31;12.22;1.56;7.04
;;;;196,192,217,215;2;;90;361.39;647.31;28.52;1.56;7.78
;;;;219,192,238,215;2;;90;361.39;647.31;44.81;1.56;7.04
;;;;240,192,260,215;2;;90;361.39;647.31;60.74;1.56;7.41
;;;;348,193,368,216;2;;270;369.61;647.44;75.54;1.56;7.19
;;;;370,193,389,216;2;;270;369.61;647.44;60.07;1.56;6.83
;;;;391,193,412,216;2;;270;369.61;647.44;44.24;1.56;7.55
;;;;414,193,433,216;2;;270;369.61;647.44;28.42;1.56;6.83
;;;;326,196,346,216;2;;270;369.61;647.64;91.37;1.36;7.19
;;;;170,98,173,120;0;;90;361.39;634.49;2.59;1.49;1.11
;;;;435,98,438,121;0;;270;369.61;634.56;19.06;1.56;1.08
;;;;440,98,460,121;0;;270;369.61;634.56;9.35;1.56;7.19
;;;;170,192,173,215;0;;90;361.39;647.31;2.59;1.56;1.11
;;;;435,193,438,216;0;;270;369.61;647.44;19.06;1.56;1.08
;;;;440,193,460,216;0;;270;369.61;647.44;9.35;1.56;7.19
;;;;115,286,138,307;2;;0;365.3;633.23;17.37;4.3;11.05
;;;;115,264,138,285;2;;0;365.3;633.23;40.53;4.3;11.05
;;;;115,242,138,263;2;;0;365.3;633.23;63.68;4.3;11.05
;;;;115,220,138,241;2;;0;365.3;633.23;86.84;4.3;11.05
;;;;166,286,189,307;2;;180;365.3;648.77;86.84;4.3;11.05
;;;;166,264,189,285;2;;180;365.3;648.77;63.68;4.3;11.05
;;;;166,242,189,263;2;;180;365.3;648.77;40.53;4.3;11.05
;;;;166,220,189,241;2;;180;365.3;648.77;17.37;4.3;11.05
;;;;115,308,138,311;0;;0;365.3;633.23;3.68;4.3;1.58
;;;;166,308,189,311;0;;180;365.3;648.77;3.68;4.3;1.58
