description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;236,522,270,550;2;;0;230.43;230.73;70.1;5.43;7.22
;;;;320,522,354,550;2;;0;257.25;230.73;70.1;5.43;7.22
;;;;236,551,270,580;2;;0;230.43;230.73;54.9;5.43;7.47
;;;;320,551,354,580;2;;0;257.25;230.73;54.9;5.43;7.47
;;;;236,580,270,611;2;;0;230.43;230.73;39.43;5.43;7.99
;;;;320,580,354,611;2;;0;257.25;230.73;39.43;5.43;7.99
;;;;236,611,270,641;2;;0;230.43;230.73;23.71;5.43;7.73
;;;;320,611,354,641;2;;0;257.25;230.73;23.71;5.43;7.73
;;;;236,479,354,497;0;;0;243.84;230.73;94.85;18.84;4.64
;;;;236,497,354,523;0;;0;243.84;230.73;83.51;18.84;6.7
;;;;236,640,270,644;0;;0;230.43;230.73;15.46;5.43;1.03
;;;;320,640,354,644;0;;0;257.25;230.73;15.46;5.43;1.03
;;;;236,645,270,670;0;;0;230.43;230.73;7.47;5.43;6.44
;;;;320,645,354,670;0;;0;257.25;230.73;7.47;5.43;6.44
