description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;293,514,308,586;2;;0;306.7;192.79;36.63;1.5;17.82
;;;;216,515,233,586;2;;0;291.5;192.79;36.39;1.7;17.57
;;;;193,424,332,443;0;;0;299.1;192.79;94.31;13.9;4.7
;;;;193,444,208,515;0;;0;286.7;192.79;71.53;1.5;17.57
;;;;210,444,237,466;0;;0;291.3;192.79;83.66;2.7;5.45
;;;;288,444,315,466;0;;0;306.9;192.79;83.66;2.7;5.45
;;;;317,444,332,515;0;;0;311.5;192.79;71.53;1.5;17.57
;;;;212,467,235,479;0;;0;291.3;192.79;74.75;2.3;2.97
;;;;290,467,313,488;0;;0;306.9;192.79;72.52;2.3;5.2
;;;;315,467,332,515;0;;0;311.3;192.79;65.84;1.7;11.88
;;;;212,479,235,488;0;;0;291.3;192.79;69.55;2.3;2.23
;;;;214,489,232,499;0;;0;291.2;192.79;64.36;1.8;2.48
;;;;293,489,311,499;0;;0;307;192.79;64.36;1.8;2.48
;;;;313,489,332,515;0;;0;311.1;192.79;60.4;1.9;6.44
;;;;216,500,239,514;0;;0;292.1;192.79;57.92;2.3;3.47
;;;;286,500,309,514;0;;0;306.1;192.79;57.92;2.3;3.47
;;;;193,516,214,521;0;;0;287.3;192.79;52.23;2.1;1.24
;;;;311,516,332,521;0;;0;310.9;192.79;52.23;2.1;1.24
;;;;193,522,214,533;0;;0;287.3;192.79;47.77;2.1;2.72
;;;;311,522,332,533;0;;0;310.9;192.79;47.77;2.1;2.72
;;;;193,534,214,567;0;;0;287.3;192.79;36.39;2.1;8.17
;;;;311,534,332,567;0;;0;310.9;192.79;36.39;2.1;8.17
;;;;193,568,214,571;0;;0;287.3;192.79;26.98;2.1;0.74
;;;;311,568,332,571;0;;0;310.9;192.79;26.98;2.1;0.74
;;;;193,572,214,586;0;;0;287.3;192.79;22.28;2.1;3.47
;;;;311,572,332,586;0;;0;310.9;192.79;22.28;2.1;3.47
;;;;193,587,224,622;0;;0;288.3;192.79;9.65;3.1;8.66
;;;;301,587,332,622;0;;0;309.9;192.79;9.65;3.1;8.66
