description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;192,11,225,38;2;;0;289.18;163;82.66;3.18;10.89
;;;;228,11,260,38;2;;0;296.03;163;82.66;3.09;10.89
;;;;263,11,296,38;2;;0;302.88;163;82.66;3.18;10.89
;;;;299,11,331,38;2;;0;309.72;163;82.66;3.09;10.89
;;;;192,39,225,65;2;;0;289.18;163;60.48;3.18;10.48
;;;;228,39,260,65;2;;0;296.03;163;60.48;3.09;10.48
;;;;263,39,296,65;2;;0;302.88;163;60.48;3.18;10.48
;;;;299,39,331,65;2;;0;309.72;163;60.48;3.09;10.48
;;;;192,66,225,91;2;;0;289.18;163;39.11;3.18;10.08
;;;;228,66,260,91;2;;0;296.03;163;39.11;3.09;10.08
;;;;263,66,296,91;2;;0;302.88;163;39.11;3.18;10.08
;;;;299,66,331,91;2;;0;309.72;163;39.11;3.09;10.08
;;;;77,127,101,157;2;;270;286;166.61;83.06;3.61;9.68
;;;;103,127,128,157;2;;270;286;166.61;61.69;3.61;10.08
;;;;130,127,156,157;2;;270;286;166.61;39.52;3.61;10.48
;;;;367,127,393,157;2;;90;313;166.61;38.71;3.61;10.48
;;;;395,127,420,157;2;;90;313;166.61;60.89;3.61;10.08
;;;;422,127,446,157;2;;90;313;166.61;82.26;3.61;9.68
;;;;77,159,101,189;2;;270;286;174.3;83.06;3.61;9.68
;;;;103,159,128,189;2;;270;286;174.3;61.69;3.61;10.08
;;;;130,159,156,189;2;;270;286;174.3;39.52;3.61;10.48
;;;;367,159,393,189;2;;90;313;174.3;38.71;3.61;10.48
;;;;395,159,420,189;2;;90;313;174.3;60.89;3.61;10.08
;;;;422,159,446,189;2;;90;313;174.3;82.26;3.61;9.68
;;;;77,191,101,230;2;;270;286;183.07;83.06;4.69;9.68
;;;;103,191,128,230;2;;270;286;183.07;61.69;4.69;10.08
;;;;130,191,156,230;2;;270;286;183.07;39.52;4.69;10.48
;;;;367,191,393,230;2;;90;313;183.07;38.71;4.69;10.48
;;;;395,191,420,230;2;;90;313;183.07;60.89;4.69;10.08
;;;;422,191,446,230;2;;90;313;183.07;82.26;4.69;9.68
;;;;215,304,245,318;2;;180;293.33;188;48.78;2.89;4.27
;;;;278,304,308,318;2;;180;305.48;188;48.78;2.89;4.27
;;;;192,5,331,10;0;;0;299.4;163;96.37;13.4;2.02
;;;;192,93,260,98;0;;0;292.56;163;25.4;6.56;2.02
;;;;263,93,331,98;0;;0;306.25;163;25.4;6.56;2.02
;;;;192,100,260,125;0;;0;292.56;163;11.69;6.56;10.08
;;;;263,100,331,125;0;;0;306.25;163;11.69;6.56;10.08
;;;;70,127,75,230;0;;270;286;175.38;96.37;12.38;2.02
;;;;159,127,163,230;0;;270;286;175.38;25;12.38;1.61
;;;;166,127,190,230;0;;270;286;175.38;11.29;12.38;9.68
;;;;333,127,357,230;0;;90;313;175.38;10.48;12.38;9.68
;;;;360,127,364,230;0;;90;313;175.38;24.19;12.38;1.61
;;;;448,127,453,230;0;;90;313;175.38;95.56;12.38;2.02
;;;;192,232,213,246;0;;180;288.03;188;4.88;2.03;4.27
;;;;215,232,230,303;0;;180;291.88;188;22.26;1.45;21.65
;;;;232,232,239,303;0;;180;294.39;188;22.26;0.68;21.65
;;;;284,232,291,303;0;;180;304.42;188;22.26;0.68;21.65
;;;;293,232,308,303;0;;180;306.93;188;22.26;1.45;21.65
;;;;310,232,331,246;0;;180;310.78;188;4.88;2.03;4.27
;;;;192,247,213,250;0;;180;288.03;188;10.67;2.03;0.91
;;;;310,247,331,250;0;;180;310.78;188;10.67;2.03;0.91
;;;;192,251,213,284;0;;180;288.03;188;22.26;2.03;10.06
;;;;310,251,331,284;0;;180;310.78;188;22.26;2.03;10.06
;;;;192,285,213,296;0;;180;288.03;188;36.28;2.03;3.35
;;;;310,285,331,296;0;;180;310.78;188;36.28;2.03;3.35
;;;;192,297,213,302;0;;180;288.03;188;41.77;2.03;1.52
;;;;310,297,331,302;0;;180;310.78;188;41.77;2.03;1.52
;;;;192,303,211,329;0;;180;287.83;188;51.83;1.83;7.93
;;;;312,303,331,374;0;;180;310.98;188;65.55;1.83;21.65
;;;;213,319,231,329;0;;180;291.79;188;56.71;1.74;3.05
;;;;292,319,310,329;0;;180;307.02;188;56.71;1.74;3.05
;;;;192,329,209,351;0;;180;287.64;188;66.46;1.64;6.71
;;;;211,330,234,339;0;;180;291.88;188;63.11;2.22;2.74
;;;;289,330,312,351;0;;180;306.93;188;66.77;2.22;6.4
;;;;211,339,234,351;0;;180;291.88;188;69.51;2.22;3.66
;;;;192,351,207,374;0;;180;287.45;188;80.18;1.45;7.01
;;;;209,352,236,362;0;;180;291.88;188;76.83;2.6;3.05
;;;;287,352,314,374;0;;180;306.93;188;80.49;2.6;6.71
;;;;209,362,236,374;0;;180;291.88;188;83.54;2.6;3.66
;;;;192,375,331,394;0;;180;299.4;188;93.6;13.4;5.79
