description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;204,142,216,208;2;;90;158.83;383;95;18;5
;;;;217,142,229,208;2;;270;174.09;383;95;18;5
;;;;250,142,262,208;2;;90;186.92;383;95;18;5
;;;;263,142,275,208;2;;270;202.19;383;95;18;5
;;;;296,142,308,208;2;;90;215.02;383;95;18;5
;;;;309,142,321,208;2;;270;230.28;383;95;18;5
;;;;356,142,368,208;2;;90;251.66;383;95;18;5
;;;;369,142,381,208;2;;270;266.93;383;95;18;5
;;;;402,142,414,208;2;;90;279.76;383;95;18;5
;;;;415,142,427,208;2;;270;295.03;383;95;18;5
;;;;448,142,460,208;2;;90;307.85;383;95;18;5
;;;;461,142,473,208;2;;270;323.12;383;95;18;5
;;;;204,212,216,285;2;;90;158.83;423.09;95;18;5
;;;;217,212,229,285;2;;270;174.09;423.09;95;18;5
;;;;250,212,262,285;2;;90;186.92;423.09;95;18;5
;;;;263,212,275,285;2;;270;202.19;423.09;95;18;5
;;;;296,212,308,285;2;;90;215.02;423.09;95;18;5
;;;;309,212,321,285;2;;270;230.28;423.09;95;18;5
;;;;356,212,368,285;2;;90;251.66;423.09;95;18;5
;;;;369,212,381,285;2;;270;266.93;423.09;95;18;5
;;;;402,212,414,285;2;;90;279.76;423.09;95;18;5
;;;;415,212,427,285;2;;270;295.03;423.09;95;18;5
;;;;448,212,460,285;2;;90;307.85;423.09;95;18;5
;;;;461,212,473,285;2;;270;323.12;423.09;95;18;5
