description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;115,286,138,307;2;;0;365.3;633.23;17.37;4.3;11.05
;;;;115,264,138,285;2;;0;365.3;633.23;40.53;4.3;11.05
;;;;115,242,138,263;2;;0;365.3;633.23;63.68;4.3;11.05
;;;;115,220,138,241;2;;0;365.3;633.23;86.84;4.3;11.05
;;;;166,286,189,307;2;;180;365.3;648.77;86.84;4.3;11.05
;;;;166,264,189,285;2;;180;365.3;648.77;63.68;4.3;11.05
;;;;166,242,189,263;2;;180;365.3;648.77;40.53;4.3;11.05
;;;;166,220,189,241;2;;180;365.3;648.77;17.37;4.3;11.05
;;;;115,308,138,311;0;;0;365.3;633.23;3.68;4.3;1.58
;;;;166,308,189,311;0;;180;365.3;648.77;3.68;4.3;1.58
