description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;19,140,77,149;0;;90;277.53;132.21;30;1.56;29
;;;;79,140,102,219;0;;90;277.53;144.33;72.5;13.67;11.5
;;;;104,140,115,219;0;;90;277.53;144.33;91.5;13.67;5.5
;;;;19,150,77,157;0;;90;277.53;135.33;30;1.21;29
;;;;19,202,77,209;0;;90;277.53;153.33;30;1.21;29
;;;;19,210,77,219;0;;90;277.53;156.44;30;1.56;29
