description;volume;page;plate;polygon;areacolor;link;angleOfView;coord-x;coord-y;height-percent;extent-width;extent-height-percent
;;;;206,52,234,80;2;;180;156.69;50;22.96;7.69;10.37
;;;;236,52,254,80;2;;180;170.41;50;22.96;4.94;10.37
;;;;256,52,274,80;2;;180;181.39;50;22.96;4.94;10.37
;;;;276,52,295,80;2;;180;192.64;50;22.96;5.22;10.37
;;;;297,52,324,80;2;;180;206.37;50;22.96;7.41;10.37
;;;;326,52,343,80;2;;180;219.54;50;22.96;4.67;10.37
;;;;345,52,373,80;2;;180;232.99;50;22.96;7.69;10.37
;;;;375,52,402,80;2;;180;249.19;50;22.96;7.41;10.37
;;;;404,52,422,80;2;;180;262.64;50;22.96;4.94;10.37
;;;;424,52,444,80;2;;180;274.16;50;22.96;5.49;10.37
;;;;446,52,468,80;2;;180;286.79;50;22.96;6.04;10.37
;;;;470,52,492,80;2;;180;299.96;50;22.96;6.04;10.37
;;;;494,52,506,80;2;;180;310.39;50;22.96;3.29;10.37
;;;;508,52,542,80;2;;180;324.12;50;22.96;9.33;10.37
;;;;206,81,234,110;2;;180;156.69;50;44.81;7.69;10.74
;;;;236,81,254,110;2;;180;170.41;50;44.81;4.94;10.74
;;;;256,81,284,110;2;;180;184.13;50;44.81;7.69;10.74
;;;;286,81,324,110;2;;180;203.35;50;44.81;10.43;10.74
;;;;326,81,343,110;2;;180;219.54;50;44.81;4.67;10.74
;;;;345,81,373,110;2;;180;232.99;50;44.81;7.69;10.74
;;;;375,81,402,110;2;;180;249.19;50;44.81;7.41;10.74
;;;;404,81,422,110;2;;180;262.64;50;44.81;4.94;10.74
;;;;424,81,462,110;2;;180;279.1;50;44.81;10.43;10.74
;;;;464,81,492,110;2;;180;298.32;50;44.81;7.69;10.74
;;;;494,81,512,110;2;;180;312.04;50;44.81;4.94;10.74
;;;;514,81,542,110;2;;180;325.77;50;44.81;7.69;10.74
;;;;206,111,234,139;2;;180;156.69;50;66.67;7.69;10.37
;;;;236,111,254,139;2;;180;170.41;50;66.67;4.94;10.37
